index,sid,text,normalized_text,polarity,file
5303,-,متأسفانه ما انسانها خيلي زود با تبليغات گول ميخوريم و هنوز کالايي را نخريده در باره ان نظر ميدهيم .,متأسفانه ما انسانها خیلی زود با تبلیغات گول میخوریم و هنوز کالایی را نخریده در باره ان نظر میدهیم .,-1,data/extra/Sony NEX-VG10_Hosseini.xml
1,gr-2-2,متأسفانه ما انسانها خيلي زود با تبليغات گول ميخوريم و هنوز کالايي را نخريده در باره ان نظر ميدهيم .,متأسفانه ما انسانها خیلی زود با تبلیغات گول میخوریم و هنوز کالایی را نخریده در باره ان نظر میدهیم .,-1,data/main/Sony NEX-VG10.xml
1529,-,متاسفانه این دستگاه امکان چاپ بر روی CD را ندارد که اگر این ویژگی را نیز داشت می‌توان گفت دیگر چیزی کم نداشت ولی با این حال باز هم یکی چاپگر بسیار مناسب از لحاظ کارکرد و همچنین قیمت است.,متاسفانه این دستگاه امکان چاپ بر روی CD را ندارد که اگر این ویژگی را نیز داشت می توان گفت دیگر چیزی کم نداشت ولی با این حال باز هم یکی چاپگر بسیار مناسب از لحاظ کارکرد و همچنین قیمت است.,1,data/extra/Canon Pixma MX374_Hosseini.xml
27,rev-28,متاسفانه این دستگاه امکان چاپ بر روی CD را ندارد که اگر این ویژگی را نیز داشت می‌توان گفت دیگر چیزی کم نداشت ولی با این حال باز هم یکی چاپگر بسیار مناسب از لحاظ کارکرد و همچنین قیمت است.,متاسفانه این دستگاه امکان چاپ بر روی CD را ندارد که اگر این ویژگی را نیز داشت می توان گفت دیگر چیزی کم نداشت ولی با این حال باز هم یکی چاپگر بسیار مناسب از لحاظ کارکرد و همچنین قیمت است.,1,data/main/Canon Pixma MX374.xml
13295,-,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,متاسفانه سایر برنامه ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,-1,data/extra/Apple MacBook Pro With Retina Display-B_Hosseini.xml
57,rev-58,متاسفانه سایر برنامه‌ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,متاسفانه سایر برنامه ها بر روی این صفحه نمایش ظاهر زیاد خوبی ندارند.,-1,data/main/Apple MacBook Pro With Retina Display-B.xml
9777,-,متاسفانه لنز فاقد کاور فلزی می‌باشد که بر روی بعضی دوربین‌های دیگر دیده بودیم.,متاسفانه لنز فاقد کاور فلزی می باشد که بر روی بعضی دوربین های دیگر دیده بودیم.,-1,data/extra/(Panasonic Lumix DMC-FT3 (TS3_Hosseini.xml
31,rev-32,متاسفانه لنز فاقد کاور فلزی می‌باشد که بر روی بعضی دوربین‌های دیگر دیده بودیم.,متاسفانه لنز فاقد کاور فلزی می باشد که بر روی بعضی دوربین های دیگر دیده بودیم.,-1,data/main/(Panasonic Lumix DMC-FT3 (TS3.xml
13101,-,متاسفانه هنگامی که تبلت را در حالت افقی قرار دهید ممکن است ناخودآگاه،  دست شما جلوی بلندگو را بپوشاند.,متاسفانه هنگامی که تبلت را در حالت افقی قرار دهید ممکن است ناخودآگاه، دست شما جلوی بلندگو را بپوشاند.,-1,data/extra/Asus Transformer Pad Infinity TF700T 64GB + Dock_Hosseini.xml
29,rev-30,متاسفانه هنگامی که تبلت را در حالت افقی قرار دهید ممکن است ناخودآگاه،  دست شما جلوی بلندگو را بپوشاند.,متاسفانه هنگامی که تبلت را در حالت افقی قرار دهید ممکن است ناخودآگاه، دست شما جلوی بلندگو را بپوشاند.,-1,data/main/Asus Transformer Pad Infinity TF700T 64GB + Dock.xml
2263,-,متاسفانه پورت دوست داشتنی USB 3.0 در این لپ‌تاپ وجود ندارد.,متاسفانه پورت دوست داشتنی USB 3.0 در این لپ تاپ وجود ندارد.,-1,data/extra/Acer Aspire E1-531-B9602G50Maks_Hosseini.xml
8,rev-9,متاسفانه پورت دوست داشتنی USB 3.0 در این لپ‌تاپ وجود ندارد.,متاسفانه پورت دوست داشتنی USB 3.0 در این لپ تاپ وجود ندارد.,-1,data/main/Acer Aspire E1-531-B9602G50Maks.xml
13145,-,متون بسیار دقیق و شارپ بوده و مرورگری اینترنت بسیار لذت بخش است.,متون بسیار دقیق و شارپ بوده و مرورگری اینترنت بسیار لذت بخش است.,2,data/extra/Sony Ericsson Xperia Ray_Hosseini.xml
5,rev-6,متون بسیار دقیق و شارپ بوده و مرورگری اینترنت بسیار لذت بخش است.,متون بسیار دقیق و شارپ بوده و مرورگری اینترنت بسیار لذت بخش است.,2,data/main/Sony Ericsson Xperia Ray.xml
8743,-,متون در فونت های معمولی و استاندارد 10 تا 12 کاملا شارپ و با رنگ مشکی عمیق هستند.,متون در فونت های معمولی و استاندارد 10 تا 12 کاملا شارپ و با رنگ مشکی عمیق هستند.,2,data/extra/HP LaserJet P1102_Hosseini.xml
22,rev-23,متون در فونت های معمولی و استاندارد 10 تا 12 کاملا شارپ و با رنگ مشکی عمیق هستند.,متون در فونت های معمولی و استاندارد 10 تا 12 کاملا شارپ و با رنگ مشکی عمیق هستند.,2,data/main/HP LaserJet P1102.xml
1921,-,محصولی دیگر از اپل..,محصولی دیگر از اپل..,0,data/extra/Apple Ipod Shuffle_Hosseini.xml
0,rev-1,محصولی دیگر از اپل..,محصولی دیگر از اپل..,0,data/main/Apple Ipod Shuffle.xml
13117,-,محیط رابط کاربری به لطف پردازنده بسیار قدرتمند چهار هسته ای حتی زمانی که از تصویر پس زمینه متحرک استفاده کردیم،  کاملا روان است.,محیط رابط کاربری به لطف پردازنده بسیار قدرتمند چهار هسته ای حتی زمانی که از تصویر پس زمینه متحرک استفاده کردیم، کاملا روان است.,2,data/extra/Asus Transformer Pad Infinity TF700T 64GB + Dock_Hosseini.xml
45,rev-46,محیط رابط کاربری به لطف پردازنده بسیار قدرتمند چهار هسته ای حتی زمانی که از تصویر پس زمینه متحرک استفاده کردیم،  کاملا روان است.,محیط رابط کاربری به لطف پردازنده بسیار قدرتمند چهار هسته ای حتی زمانی که از تصویر پس زمینه متحرک استفاده کردیم، کاملا روان است.,2,data/main/Asus Transformer Pad Infinity TF700T 64GB + Dock.xml
9086,-,محیط رابط کاربری تغییر خاصی نسبت به iOS 5 نکرده ولی تعدادی امکان و قابلیت جدید مانند یکپارچگی با شبکه اجتماعی فیس‌بوک، مارکت بهبود یافته و برنامه ناوبری Apple Maps،  به آن اضافه شده است.,محیط رابط کاربری تغییر خاصی نسبت به iOS 5 نکرده ولی تعدادی امکان و قابلیت جدید مانند یکپارچگی با شبکه اجتماعی فیس بوک، مارکت بهبود یافته و برنامه ناوبری Apple Maps، به آن اضافه شده است.,1,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml
2015,-,محیط رابط کاربری تغییر خاصی نسبت به iOS 5 نکرده ولی تعدادی امکان و قابلیت جدید مانند یکپارچگی با شبکه اجتماعی فیس‌بوک،  مارکت بهبود یافته و برنامه ناوبری Apple Maps،  به آن اضافه شده است.,محیط رابط کاربری تغییر خاصی نسبت به iOS 5 نکرده ولی تعدادی امکان و قابلیت جدید مانند یکپارچگی با شبکه اجتماعی فیس بوک، مارکت بهبود یافته و برنامه ناوبری Apple Maps، به آن اضافه شده است.,1,data/extra/Apple Ipod Touch 5th Generation - 64GB_Hosseini.xml
22,rev-23,محیط رابط کاربری تغییر خاصی نسبت به iOS 5 نکرده ولی تعدادی امکان و قابلیت جدید مانند یکپارچگی با شبکه اجتماعی فیس‌بوک،  مارکت بهبود یافته و برنامه ناوبری Apple Maps،  به آن اضافه شده است.,محیط رابط کاربری تغییر خاصی نسبت به iOS 5 نکرده ولی تعدادی امکان و قابلیت جدید مانند یکپارچگی با شبکه اجتماعی فیس بوک، مارکت بهبود یافته و برنامه ناوبری Apple Maps، به آن اضافه شده است.,1,data/main/Apple Ipod Touch 5th Generation - 64GB.xml
7771,-,محیط نرم افزاری به لطف پردازنده بسیار قدرتمند دو هسته ای و حافظه RAM بالا، بسیار روان است و می‌توانیم بگوییم که به جز حالتی که از تصویر پس زمینه متحرک استفاده کردیم،  تقریبا هیچ‌گونه کاهش سرعتی هنگام کار کردن با این تبلت مشاهده نکردیم.,محیط نرم افزاری به لطف پردازنده بسیار قدرتمند دو هسته ای و حافظه RAM بالا، بسیار روان است و می توانیم بگوییم که به جز حالتی که از تصویر پس زمینه متحرک استفاده کردیم، تقریبا هیچ گونه کاهش سرعتی هنگام کار کردن با این تبلت مشاهده نکردیم.,2,data/extra/Samsung Galaxy Tab 2 7.0 P3100 - 16GB_Hosseini.xml
