index,sid,text,normalized_text,polarity,file
6759,-,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد، این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می دهد، این بار نیز با همان وسواس و ظرافت گوشی جدید خود را طراحی و تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می نماید.,2,data/extra/Apple iPhone 5 - 64GB.xml
11331,-,گارانتي هماهنگ عاليه,گارانتی هماهنگ عالیه,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
0,gr-17-1,گارانتي هماهنگ عاليه,گارانتی هماهنگ عالیه,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
0,gr-14-1,گوشي HTC J ديگه همه رو حيرت زده کرد.,گوشی HTC J دیگه همه رو حیرت زده کرد.,1,data/main/HTC One X Plus - 64GB.xml
3714,-,گوشي HTC J ديگه همه رو حيرت زده کرد.,گوشی HTC J دیگه همه رو حیرت زده کرد.,2,data/extra/HTC One X Plus - 64GB.xml
2163,-,گوشي فوق العاده ايه   با توجه به قيمت جهاني.,گوشی فوق العاده ایه با توجه به قیمت جهانی.,1,data/extra/Nokia Lumia 620.xml
0,gr-7-1,گوشي فوق العاده ايه با توجه به قيمت جهاني.,گوشی فوق العاده ایه با توجه به قیمت جهانی.,2,data/main/Nokia Lumia 620.xml
0,gr-11-1,گوشيه خيلي خوبيه و يه غول اندرويدي محسوب ميشه و افزايش رم هم به کاربري و امکانانش افزوده ولي کيفيت ساخت بدنه گوشي حس خوبي به ادم نميده,گوشیه خیلی خوبیه و یه غول اندرویدی محسوب میشه و افزایش رم هم به کاربری و امکانانش افزوده ولی کیفیت ساخت بدنه گوشی حس خوبی به ادم نمیده,0,data/main/Samsung Galaxy S III I9305 - 16GB.xml
8229,-,گوشيه خيلي خوبيه و يه غول اندرويدي محسوب ميشه و افزايش رم هم به کاربري و امکانانش افزوده ولي کيفيت ساخت بدنه گوشي حس خوبي به ادم نميده,گوشیه خیلی خوبیه و یه غول اندرویدی محسوب میشه و افزایش رم هم به کاربری و امکانانش افزوده ولی کیفیت ساخت بدنه گوشی حس خوبی به ادم نمیده,1,data/extra/Samsung Galaxy S III I9305 - 16GB.xml
11409,-,يه فرق ديگه با hx30 و hx20 داره که لرزش گير دستش دو جهتست ولي براي اونا سه جهتست ولي واقعا دوربين بسيار خوبيه.,یه فرق دیگه با hx30 و hx20 داره که لرزش گیر دستش دو جهتست ولی برای اونا سه جهتست ولی واقعا دوربین بسیار خوبیه.,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml
0,gr-11-1,يه فرق ديگه با hx30 و hx20 داره که لرزش گير دستش دو جهتست ولي براي اونا سه جهتست ولي واقعا دوربين بسيار خوبيه.,یه فرق دیگه با hx30 و hx20 داره که لرزش گیر دستش دو جهتست ولی برای اونا سه جهتست ولی واقعا دوربین بسیار خوبیه.,2,data/main/Sony Cyber-Shot DSC-HX10V.xml
6145,-,يه مسئله ديگه اي هم که منو در مورد اين دستگاه آزار ميده همون رزولوشن پائين نمايش اونه که واقعا قابل حس هست .,یه مسئله دیگه ای هم که منو در مورد این دستگاه آزار میده همون رزولوشن پائین نمایش اونه که واقعا قابل حس هست .,-2,data/extra/Fujitsu Stylistic M532.xml
3,gr-11-4,يه مسئله ديگه اي هم که منو در مورد اين دستگاه آزار ميده همون رزولوشن پائين نمايش اونه که واقعا قابل حس هست .,یه مسئله دیگه ای هم که منو در مورد این دستگاه آزار میده همون رزولوشن پائین نمایش اونه که واقعا قابل حس هست .,-1,data/main/Fujitsu Stylistic M532.xml
7521,-,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی‌های پیشین،  رنگ‌ها غلظتی بیش از حد داشتند.,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی های پیشین، رنگ ها غلظتی بیش از حد داشتند.,-1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml
33,rev-34,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی‌های پیشین،  رنگ‌ها غلظتی بیش از حد داشتند.,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی های پیشین، رنگ ها غلظتی بیش از حد داشتند.,-1,data/main/Samsung Galaxy S II Plus I9105 - 8GB.xml
8100,-,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی های پیشین،  رنگ‌ها غلظتی بیش از حد داشتند.,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی های پیشین، رنگ ها غلظتی بیش از حد داشتند.,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml
33,rev-34,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی های پیشین،  رنگ‌ها غلظتی بیش از حد داشتند.,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی های پیشین، رنگ ها غلظتی بیش از حد داشتند.,1,data/main/Samsung Galaxy S II I9100 - 16GB.xml
1255,-,یکی از سایت‌های بسیار معتبر در این زمینه،  سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می‌پردازد.,یکی از سایت های بسیار معتبر در این زمینه، سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می پردازد.,0,data/extra/Apple iPhone 5 - 16GB_Hosseini.xml
57,rev-58,یکی از سایت‌های بسیار معتبر در این زمینه،  سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می‌پردازد.,یکی از سایت های بسیار معتبر در این زمینه، سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می پردازد.,0,data/main/Apple iPhone 5 - 16GB.xml
6782,-,یکی از سایت‌های بسیار معتبر در این زمینه، سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می‌پردازد.,یکی از سایت های بسیار معتبر در این زمینه، سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می پردازد.,2,data/extra/Apple iPhone 5 - 64GB.xml
2006,-,• صفحه نمایش و بلندگوها اپل بر روی نسل پنجم iPod Touch،  همان صفحه 4 اینچی IPS فوق‌العاده iPhone 5 را قرار داده است.,• صفحه نمایش و بلندگوها اپل بر روی نسل پنجم iPod Touch، همان صفحه 4 اینچی IPS فوق العاده iPhone 5 را قرار داده است.,1,data/extra/Apple Ipod Touch 5th Generation - 64GB_Hosseini.xml
13,rev-14,• صفحه نمایش و بلندگوها اپل بر روی نسل پنجم iPod Touch،  همان صفحه 4 اینچی IPS فوق‌العاده iPhone 5 را قرار داده است.,• صفحه نمایش و بلندگوها اپل بر روی نسل پنجم iPod Touch، همان صفحه 4 اینچی IPS فوق العاده iPhone 5 را قرار داده است.,2,data/main/Apple Ipod Touch 5th Generation - 64GB.xml
2014,-,• نرم افزار نسل پنجم iPod Touch از آخرین و جدیدترین نسخه سیستم عامل iOS یعنی iOS 6 استفاده می‌کند.,• نرم افزار نسل پنجم iPod Touch از آخرین و جدیدترین نسخه سیستم عامل iOS یعنی iOS 6 استفاده می کند.,1,data/extra/Apple Ipod Touch 5th Generation - 64GB_Hosseini.xml
21,rev-22,• نرم افزار نسل پنجم iPod Touch از آخرین و جدیدترین نسخه سیستم عامل iOS یعنی iOS 6 استفاده می‌کند.,• نرم افزار نسل پنجم iPod Touch از آخرین و جدیدترین نسخه سیستم عامل iOS یعنی iOS 6 استفاده می کند.,2,data/main/Apple Ipod Touch 5th Generation - 64GB.xml
31,cr-4-32,• کارت شبکه بي سيم ـ وجود کارت شبکه بي‌سيم با قابليت پشتيباني از انواع فرمت‌هاي انتقال داده در شبکه،  امکان ارتباط کنسول XBOX 360 را با انواع شبکه‌هاي بي‌سيم مهيا مي‌کند.,• کارت شبکه بی سیم ـ وجود کارت شبکه بی سیم با قابلیت پشتیبانی از انواع فرمت های انتقال داده در شبکه، امکان ارتباط کنسول XBOX 360 را با انواع شبکه های بی سیم مهیا می کند.,0,data/main/Microsoft Xbox 360 Elite.xml
40,cr-6-41,• کارت شبکه بي سيم ـ وجود کارت شبکه بي‌سيم با قابليت پشتيباني از انواع فرمت‌هاي انتقال داده در شبکه،  امکان ارتباط کنسول XBOX 360 را با انواع شبکه‌هاي بي‌سيم مهيا مي ‌کند.,• کارت شبکه بی سیم ـ وجود کارت شبکه بی سیم با قابلیت پشتیبانی از انواع فرمت های انتقال داده در شبکه، امکان ارتباط کنسول XBOX 360 را با انواع شبکه های بی سیم مهیا می کند.,1,data/main/Microsoft Xbox 360 Elite.xml
